,GlobalID,geometry,Sidewalk_ID
5594,0cdeed64-cc68-4a83-8e0b-aa2e4f2529c7,POINT (-7918168.6794 5203728.693899997),23565
5595,3aac9983-29ef-46fe-be38-0f0dc4c50ce9,POINT (-7918174.5556 5203718.510499999),23565
5596,e3812179-468b-4f17-8808-febe52331638,POINT (-7918189.5612 5203703.933300003),23565
5597,bb425eeb-9d2d-4592-8d58-4203f3d7825f,POINT (-7918199.765 5203690.751800001),23565
5598,c44ba637-f309-4dab-9af6-71b254b9a5d8,POINT (-7918245.9821 5203633.2205),23046
5599,7c91fa19-8ad8-43c5-953a-dde413f9da28,POINT (-7918256.0545 5203611.7761999965),23046
5600,775849c7-22e7-4c15-8f17-7df69d658a61,POINT (-7918273.4021 5203598.307400003),23046
5601,de3414f1-083c-4d13-9605-d9486f69d66c,POINT (-7918281.4976 5203587.394400001),23046
5602,cfb23cae-96a0-429d-8e4f-4dbb4d3221cc,POINT (-7918279.8245 5203582.261200003),23046
5603,1846ed6f-80c4-4fe3-848a-9d4fd2c48876,POINT (-7918297.814099998 5203561.905299999),23046
5604,59d37340-ce4f-4b5a-a642-c89138ada68f,POINT (-7918361.82 5203482.434199996),23079
5605,bd530ed7-7757-4a35-bfe9-19fe47cb22a0,POINT (-7918374.8877 5203465.7826000005),23079
5606,48d57b9e-0b94-4536-96f9-211fb408abab,POINT (-7918387.7377 5203452.667300001),23079
5607,7732915d-32c2-47ae-96eb-553b7bf04aea,POINT (-7918423.6094 5203409.182300001),23063
5608,815414cb-27e3-480e-951d-e313c279b114,POINT (-7918440.1844 5203388.010899998),23063
5609,c73d3341-4d10-4205-88d2-3d4cac155e73,POINT (-7918448.6334 5203374.872000001),23063
5610,3b7e6457-bf1f-416f-88b7-b866aa96e73a,POINT (-7918482.4125 5203331.807499997),24509
5611,e09a6bb9-5f62-4cc1-97cb-7b51379ce014,POINT (-7918500.3036 5203314.9690999985),24509
5612,553a7042-dbe9-43e7-a570-22c1e28c6c5e,POINT (-7918505.7392 5203304.358099997),24509
5613,d3ba72f0-2371-4cf9-9a00-fe7978e29bd7,POINT (-7918727.9134 5203021.3342999965),24033
5614,4395bdc8-e063-47ab-9f37-7a67bb834c12,POINT (-7918741.8442 5203007.037699997),24033
5615,348c961e-12b6-419c-951e-a24b54cea9c5,POINT (-7918837.705600002 5202886.702600002),23932
5616,16207813-cccb-4e17-9e8d-f9da0ff6bbca,POINT (-7918796.7518 5202938.751000002),23932
5617,bdc92cd0-749c-448f-8344-391973e80f8e,POINT (-7918958.884299998 5202750.303900003),23015
5618,67c8dcb7-65b8-43e7-9b7a-a3fc955ff407,POINT (-7918975.2596 5202732.699000001),23015
5619,1ded2b09-ff66-4320-a34e-28f1e7d588ba,POINT (-7919001.4025 5202699.132399999),23015
5620,201198cd-d6fb-4111-831c-a153c640fffd,POINT (-7919029.6198 5202664.716799997),23433
5621,c6e94aa2-86b2-48a1-b25f-a6f81b9a9ba2,POINT (-7919037.7116 5202654.5167),23433
5622,5c700fba-0647-44d1-9c3b-c213915c90cc,POINT (-7919047.8019 5202648.702500001),23433
5623,377d6dd6-89e8-46a2-9972-458fb2d1c23a,POINT (-7919057.2271 5202632.465300001),23433
5624,afeaeb37-394a-44ea-9fe9-2a0efe6ad15f,POINT (-7919111.3948 5202571.410999998),23031
5625,b47b9819-3d76-45f5-b93f-c9a8497f5d3b,POINT (-7919280.179300002 5202380.825599998),24534
5626,09dd7424-7bd5-4d33-a707-ca672f320f8f,POINT (-7919292.8508 5202331.202),24502
5627,7a955229-4309-4975-98c3-1f289064e9a2,POINT (-7919206.9081 5202432.983599998),23451
5628,d5df4c38-53db-46c3-81aa-65cec0636b04,POINT (-7918843.751 5202848.787100002),23014
5629,e6848a7d-f380-4251-af4a-ac64a4404bcd,POINT (-7918758.3677 5202949.704400003),23947
5630,de24b4ba-c96d-4e1f-80ba-1bbf8d7df8b9,POINT (-7918750.1474 5202957.447499998),23947
5631,18335354-962c-4c59-b91c-4bc31c66ce46,POINT (-7918733.4853 5202979.391999997),23947
5632,7a04660f-ae70-48c6-befe-783aa187ae05,POINT (-7918716.4169 5203004.128399998),23947
5633,81ae88f8-3f94-4139-a356-3e61bee8732c,POINT (-7918679.2848 5203050.624899998),23950
5634,9a9ad0d4-9112-4b4f-be01-e74d3f574667,POINT (-7918654.674 5203078.876000002),23950
5635,835e4927-86d6-4fc7-8b93-57f2f9bde903,POINT (-7918592.0451 5203158.099699996),23965
5636,663a84e8-73b6-410c-ba4b-c156e3a633b2,POINT (-7918583.1886 5203173.501100004),23965
5637,8079ab56-5f66-4765-a909-c723664f84ed,POINT (-7918569.8424 5203192.2038),23965
5638,c5388772-b924-4ca3-9304-9adcfe2c4f41,POINT (-7918506.026 5203268.782700002),23488
5639,b58f5f70-0fd4-472f-b716-8aa37bd5db10,POINT (-7918384.3644 5203418.572700001),23489
5640,493f4162-2214-4b2f-8a83-57c3c3f07c6a,POINT (-7918379.9039 5203424.066600002),23044
5641,04cb19e6-37be-4c90-a844-51f7aeaecdb3,POINT (-7918367.1249 5203444.568300001),23044
5642,10dda65b-3dfe-4590-9557-448a27a4baa5,POINT (-7918357.238500002 5203458.869800001),23044
5643,d55c15bf-2ef6-4107-ae53-d921a182f296,POINT (-7918340.9529 5203480.756700002),23044
5644,7b706ecf-8885-47bd-851e-a516eb9cb932,POINT (-7918334.9824 5203491.431400001),23044
5645,4b278104-c542-488d-9cd2-22eea095a0ef,POINT (-7918176.0135 5203682.591300003),23076
5646,f115c5d5-032a-4558-ac02-a6f9803dc482,POINT (-7918130.267000002 5203743.845700003),23076
5647,83485163-5c8f-44dd-bca6-5ff8201b5d2f,POINT (-7917813.82 5204138.0195999965),23306
5648,9ccfb0b3-c7ac-4b11-b83a-9a3bd08da162,POINT (-7910899.5171 5207292.0898),727
5649,567d29b6-1518-43fd-b700-a9a1aeb2a569,POINT (-7910895.6975 5207303.495800003),727
5650,b9891a33-55bf-4622-a7ca-9ad2f83815e1,POINT (-7910882.9215 5207316.219800003),727
5651,4d56262b-7d71-4db0-a9b7-6683d63b9d2c,POINT (-7910708.305400002 5207323.058700003),2120
5652,e25ff33e-6f27-41df-8c9f-49b94323c685,POINT (-7910694.7567 5207324.861400001),2120
5653,2ddeacf5-60dd-4824-8e60-3d56c54137cb,POINT (-7910447.6892 5207362.369099997),2511
5654,a3a38745-6128-41cf-afa3-64f091ff2f35,POINT (-7910443.989600002 5207346.927199997),2116
5655,08f53efa-1806-4777-a6fd-58afbf4a9354,POINT (-7911242.0643 5217317.5326000005),15013
5656,41c540b0-27f7-4f41-a2a3-df54ad76fcd9,POINT (-7911232.5172 5217302.486900002),15013
5657,26c569d0-82e7-4057-8975-73ede796cbb3,POINT (-7911221.4637 5217278.580300003),15013
5658,a496e1eb-77de-4f7b-aae3-dd3801eab0a4,POINT (-7911211.5 5217250.1052),15013
5659,378acf9e-b0bb-4722-9f03-3dc560edf93d,POINT (-7910350.888 5207280.3979),2113
5660,de96b08e-5068-4878-ac5a-4670efa9d2bf,POINT (-7910311.05 5207247.422200002),2113
5661,9a475ec3-caa1-437d-9f4a-cca01e4be617,POINT (-7910293.3793 5207194.051600002),2114
5662,3800fc2b-9c35-4d42-b72d-3340f67ce8e2,POINT (-7910513.6685 5206803.947400004),1264
5663,b542d034-faa3-40f6-b3b0-808be2a4fade,POINT (-7911212.1657 5217104.331900001),22784
5664,7f7dfaa0-a1f7-4f47-80a6-5547157abb4d,POINT (-7911196.6811 5216992.139200002),22784
5665,be5e327e-2f93-489e-8cbb-9a819a732cb1,POINT (-7911186.111 5217019.997699998),22784
5666,aff69a1c-1596-48a8-9292-647f87d894bc,POINT (-7910897.140900002 5216880.068099998),16592
5667,27629ee7-3d7b-4880-a876-aa9a04895c00,POINT (-7910883.3833 5216873.033),16592
5668,42daa568-4b6c-456a-8e3d-56ac6530ff82,POINT (-7911072.0518 5217080.972400002),22308
5669,4b1a2c71-1391-4ac9-ba44-d19ede21c9bb,POINT (-7911063.9016 5217092.010899998),22308
5670,3586914d-ad60-45f4-a127-6b930ab80e25,POINT (-7911069.7839 5217085.0031),22308
5671,d93cef18-57e4-4e22-828c-8c12806eba39,POINT (-7910481.0637 5206359.812600002),12975
5672,04cab422-1d5f-4b7f-9a02-69f4ab8ac49d,POINT (-7911394.1358 5217506.785099998),16590
5673,5014dae3-3461-47f4-af22-353b9e624bf2,POINT (-7911563.5952 5217896.968999997),18639
5674,7fcc347c-8a6f-4318-b472-50189bde68dc,POINT (-7911355.707 5217622.8369999975),9847
5675,57af88d9-ac33-460c-8909-47f72570cfbb,POINT (-7911214.1338 5217797.484899998),16140
5676,a94fdf81-719c-424e-b259-9156bf46c567,POINT (-7911047.317399998 5207074.754299998),1281
5677,e07b1a6d-bc7c-4a8a-9fb1-e7cf7b5c0e23,POINT (-7911106.0412 5207000.866899997),1282
5678,89e15a88-fad9-4ffc-b819-cf5e9e113272,POINT (-7911465.1806 5206671.511699997),5832
5679,f29fda57-c936-402b-aa05-920fb65949b3,POINT (-7911600.6707 5206574.4602999985),1663
5680,c59bddb8-23e1-4b35-8aad-fbc7f8b49412,POINT (-7911332.319 5206286.284000002),6844
5681,9b2662ca-f7f9-4152-9e05-4eb6a8aa917f,POINT (-7911276.485200002 5206234.738600001),5812
5682,1be01011-1aaa-4027-9c2c-ae897778d5ae,POINT (-7911243.5202 5206213.923100002),5812
5683,0ab7416c-3bbd-4adb-a162-564a563cccc5,POINT (-7911052.671 5206057.002999999),6488
5684,863b9249-ba91-40f0-ae6c-7532fc72ee5b,POINT (-7910993.1575 5206034.0891999975),6428
5685,0b3a8e08-cbdf-44ef-aa53-e5b6ae72ed55,POINT (-7910789.7818 5206019.146899998),24433
5686,a39947d4-63f0-43d3-885a-1ba2f48f96f8,POINT (-7910430.929300002 5206135.733499996),2085
5687,3a6e6e48-36b3-47dc-ad69-8e0ca89dfcf8,POINT (-7910642.7443 5206093.611199997),2085
5688,a9ac7044-4236-4a84-81f0-4c515ded2000,POINT (-7911245.8384 5217838.300999999),16100
5689,818f0582-12ec-458a-b837-38b169ea19ba,POINT (-7911320.0191 5206647.771499999),23407
5690,0a842fd8-301b-4212-84d3-45997619deeb,POINT (-7910745.6828 5206296.402500004),7364
5691,ef147409-7a56-45eb-9251-c3506e83e630,POINT (-7910733.0687 5206274.946599998),7364
5692,caf02eef-5887-420f-86c2-134b94cbec45,POINT (-7910722.1614 5206249.706299998),7364
5693,2779a7bf-5b76-470c-814e-edd59a7b1ee0,POINT (-7910553.1016 5206279.274800003),1204
5694,058c9238-ece2-44d0-9a0d-d5f5e321b652,POINT (-7910595.0506 5206302.068099998),5874
5695,49a4d28a-29f4-45e5-bd45-75ea3f946592,POINT (-7910750.3767 5206541.938600004),2028
5696,91e5f275-100c-4e79-a5c9-d3faed9d1ffa,POINT (-7910754.5188 5206525.198799998),2028
5697,98658ebc-99f7-4fe5-8950-4d28418a5640,POINT (-7910761.150800002 5206539.134199999),2028
5698,8d7edc94-605f-44d9-9f89-7a09fb29ec0d,POINT (-7910847.9048 5206531.022200003),7489
5699,2a5897bf-6ed2-4d3e-a2f6-d3c1082825a7,POINT (-7910847.452299998 5206577.896300003),7359
5700,ca4353cc-7bf2-4c94-b589-facbb23a4ed2,POINT (-7910853.3263 5206547.1669000015),7489
5701,20fef325-25ca-4bae-a9af-0ff2278579b5,POINT (-7910968.3761 5206640.619400002),7938
5702,f217482d-f36f-47f7-a953-0e2a9de82fea,POINT (-7910991.7029 5206664.513599999),7828
5703,a2d87c9a-7da1-40bd-b9a2-45dc47352b23,POINT (-7911123.585000002 5206807.530100003),19661
5704,39507cfb-597f-4695-9771-6d25cd7b1191,POINT (-7911104.7463 5206825.792300001),19661
5705,a3e07e2b-a2da-4b0f-ac47-00606590cc08,POINT (-7910761.203400002 5206923.019199997),19246
5706,ba7d1036-9bcf-46b7-acec-6de95df6658a,POINT (-7910895.291 5206875.942599997),13014
5707,8372dd4e-7f24-4f79-baa0-a1f7c3dde4b2,POINT (-7910875.0077 5206859.757200003),13017
5708,35983a6c-6590-4928-a9ed-4f62f6299596,POINT (-7910764.9846 5206356.1603000015),7366
5709,c7200ad6-ef41-473c-85c3-d757797b8972,POINT (-7910809.3499 5206292.706200004),19796
5710,0a7a7d0d-495b-4418-8bf4-194fbb1735a0,POINT (-7910654.6733 5207692.261399999),6869
5711,3e51ebf1-6df2-447e-ae09-cc3243e0cc3d,POINT (-7910687.5529 5207734.763700001),6824
5712,a7504785-89a1-4d73-ae52-e0055a5ad941,POINT (-7910722.4806 5207785.740599997),7826
5713,6050ccbe-1fdd-4d00-8829-9826150a4bfc,POINT (-7910746.3893 5207805.446000002),7826
5714,72e54b35-babc-4cfc-a932-6f7a4c187d5f,POINT (-7910778.6007 5207837.2831000015),7970
5715,06839902-eb26-42d5-8753-7b74279cda19,POINT (-7910786.0681 5207844.929099999),7970
5716,37bfdd2e-a8a2-4987-8aae-cb84d387edff,POINT (-7911015.9749 5208213.282399997),7974
5717,21501bf2-15dd-4643-9b7b-fbc473f8054c,POINT (-7918531.8037 5203923.797899999),21495
5718,4bf4f38c-05f0-40e9-affa-0806cf26adcf,POINT (-7910936.5456 5207397.399599999),19755
5719,6860bfd3-788a-486b-9a9a-605ad045b763,POINT (-7918426.9357 5203974.049099997),3367
5720,641edee9-0fc5-4c27-8af0-fc097ff01d53,POINT (-7918388.4674 5203983.659400001),3367
5721,13233d39-9118-4dd9-9c07-14e21b52a7d3,POINT (-7918370.8049 5203985.738600001),3367
5722,c15e2a4b-9063-4c74-9d39-010bb0506535,POINT (-7918144.6974 5204098.460199997),3450
5723,46353a9b-ec8a-469f-b672-c803c64aa31e,POINT (-7918129.69 5204089.991499998),23047
5724,d4c23ff3-dcf3-49b2-aa43-9762a3608049,POINT (-7917994.2018 5204075.362400003),24412
5725,2f93ae5d-2bc0-4d2c-b98a-f2f3a5f1591a,POINT (-7918723.039 5203681.2029),21497
5726,9ee824ef-6296-4072-8644-bc4505428832,POINT (-7918557.8619 5203729.612400003),21015
5727,c5d9d7f3-cd44-4e85-899d-be918a310a6d,POINT (-7918429.5541 5203646.873099998),2882
5728,05d71607-819f-46a9-a99d-bffcb73d8fc2,POINT (-7918750.4631 5203862.917599998),14857
5729,2d488a13-5211-4b4c-9f96-7e11858fd00f,POINT (-7918744.2913 5203870.870499998),14857
5730,feb0a3c3-a56d-420a-b3aa-005be13ddc55,POINT (-7918761.0083 5203513.437700003),21026
5731,518d993c-b711-48b0-9d7c-f139254fcb17,POINT (-7918915.507099998 5203556.8715),8510
5732,5c6639b5-7ba1-442c-88c1-5cefbaaf2dfc,POINT (-7918867.8554 5203612.579400003),8510
5733,f7b87bc0-8de7-47dc-a900-15becd692005,POINT (-7911362.8357 5207455.4815),12545
5734,b6c8a7b9-2825-4f40-acd1-bb079f303fff,POINT (-7911361.328 5207470.189199999),12544
5735,1a8846a8-aeb5-43ba-876b-282edd3d1456,POINT (-7911425.2239 5207338.081200004),1744
5736,59d038ca-eb0c-4bf4-93d9-1fbc124e3499,POINT (-7911510.4062 5207341.245899998),7889
5737,d1b534c9-d826-4b29-93fd-77bc5b3e670c,POINT (-7911483.2836 5207255.420199998),1733
5738,ad903520-c8d6-4839-b3fa-e71cbdeef7ae,POINT (-7911513.628 5207223.456699997),1733
5739,f7807b7d-a3d0-4506-9248-320b1562bf94,POINT (-7911524.9422 5207188.5407000035),1733
5740,883e7e12-ba21-434b-9c7a-18babe0ece8d,POINT (-7911533.2254 5207180.560099997),1734
5741,70d96977-92a2-4fda-8444-67b2aab70090,POINT (-7911637.830600002 5207219.884999998),19362
5742,bab4eef9-9026-42ee-9a34-2b1a948f9aac,POINT (-7911689.1214 5207273.916199997),19361
5743,1595ac6f-c03b-4a56-8362-3d1aca4d2725,POINT (-7911803.0207 5207128.122199997),23893
5744,301b7789-6688-4bc5-be17-b912c4de43d2,POINT (-7911730.4945 5207070.124700002),23919
5745,9a1cbf1a-d0a0-4332-8229-97fff5ed76ed,POINT (-7919921.4933 5202008.280000001),21063
5746,478acf96-aeb1-4375-8429-2fee99630bd7,POINT (-7919899.586 5202042.362800002),3408
5747,43904f74-7828-4a19-961c-2fe713e0f255,POINT (-7919843.2472 5202098.433399998),3408
5748,e08ea6a1-ae98-4c7f-a26f-d5b2071a6845,POINT (-7919829.0689 5202155.430699997),14154
5749,13e99923-585f-4e12-82a3-422a8216c168,POINT (-7919909.896400002 5202365.487800002),14448
5750,9b97fb55-8931-465d-97ad-53ad5d4b3089,POINT (-7919785.229 5202518.6809),3442
5751,f6df045a-87d0-4639-b1d2-313cb10feec4,POINT (-7919756.0146 5202533.845299996),3442
5752,540b7df1-9fff-4728-9aaa-8468c0c49428,POINT (-7919635.2568 5202558.928000003),3589
5753,c302e7bb-3f0f-43e5-b1e6-8323b0915acc,POINT (-7919583.110200002 5202606.9575999975),3589
5754,6ee9f448-75ad-4848-bcc3-cdeb1599b90e,POINT (-7919874.5079 5202227.3244),14154
5755,546a5b5a-e492-4fd8-8fe4-11c98ae53033,POINT (-7919869.3359 5201963.336000003),21063
5756,8fab3e77-fd47-47dd-93e2-f06538d189db,POINT (-7919865.5103 5201943.128600001),20899
5757,1eb05bea-9bc2-4094-8d26-7fd280c563c3,POINT (-7919718.8447 5201980.438100003),14156
5758,c4fe263d-d030-4d13-aae0-cc367b373555,POINT (-7919878.3866 5201840.843999997),7063
5759,8f2ae124-0bec-4396-92de-545d5110ec01,POINT (-7919888.4824 5201848.435000002),7063
5760,3e65bda2-d9f2-4b79-943d-a410113f2716,POINT (-7909132.189099998 5203286.821099997),13175
5761,d8e5d096-2485-4aa6-9fc3-5643a84553dc,POINT (-7909151.8331 5203281.7771999985),13175
5762,4481a69e-df1e-496b-a43c-3dbce3f93019,POINT (-7919941.4434 5201876.309),7098
5763,1f7ae871-af82-42e6-92d7-0ffaa076b2af,POINT (-7909247.3084 5203234.719999999),13306
5764,10eef68a-7933-42de-8cb9-5d077cf19967,POINT (-7909262.494000002 5203230.103299998),13306
5765,8dbb3927-f234-41d6-85e9-6a6ef8dbcc9b,POINT (-7919992.7996 5201922.309699997),7098
5766,14dfa7e8-96c1-462e-a8d2-4d09c5b6bcc5,POINT (-7920006.8335 5201750.3671),23595
5767,94b81e99-43c9-40af-8845-171ba3d69013,POINT (-7920064.8958 5201699.5352),23595
5768,028b4281-326e-4831-856a-6624654f23b9,POINT (-7920042.3053 5201748.503300004),23458
5769,f25880aa-56b3-40ab-8194-23620372d2eb,POINT (-7919987.5485 5201784.379500002),23458
5770,fd013795-27ba-4c70-9499-b570c4a2f102,POINT (-7919966.3408 5201818.249499999),23458
5771,22996310-7100-4a9d-b423-5758fdb80417,POINT (-7919949.2658 5201849.7776999995),23458
5772,4665e771-2f6a-45ee-9815-f844a2e237ef,POINT (-7919874.1101 5201767.3169),23018
5773,52efff9d-5b21-4b1a-a5f2-e5593754ce5f,POINT (-7919895.7137 5201747.311499998),23018
5774,b6f55f83-2ad4-4c32-a483-4fd434d5e6be,POINT (-7919974.4834 5201673.003200002),23018
5775,85efe3e8-48a6-48c2-bf20-df2dcc6034d1,POINT (-7920224.0413 5201397.843500003),23053
5776,31b34b53-24bf-49cb-a471-c524ff380029,POINT (-7920294.8621 5201311.8979),23958
5777,04593faf-918c-49bc-8dee-3ca850a31db3,POINT (-7920354.447899998 5201242.226800002),24503
5778,aa0533e6-ae21-450a-ae91-91dd4ad48695,POINT (-7920500.7334 5201052.049000002),23082
5779,030c1897-ce53-43d3-a81f-2c88afb9f82f,POINT (-7909496.9978 5203156.4848000035),13296
5780,12baa142-65b7-49c5-96c6-f694e2578baa,POINT (-7909508.4017 5203151.795900002),13296
5781,105da343-2462-48fb-80b3-85f40e5fb246,POINT (-7920476.512 5201033.203900002),24041
5782,208c8572-01ea-4eb0-a1a4-8583a5965889,POINT (-7920547.6678 5200963.490699999),24041
5783,dc990a19-a18f-4951-9812-65b78d5cd151,POINT (-7920626.8593 5200906.042199999),24043
5784,528ccfd4-f440-4168-aed7-1539a1dfeaba,POINT (-7920643.044 5200889.667599998),24043
5785,81b24406-0c55-4051-8762-cae7f6342042,POINT (-7909548.5835 5203137.707500003),13377
5786,7878931b-ac74-4fc5-b208-da9a9afb5dd5,POINT (-7909567.2796 5203132.494900003),13377
5787,c1c27675-51e4-4f04-afd3-90cbe5d867ff,POINT (-7909625.5075 5203111.550700001),13312
5788,d670fbf7-ca40-4a18-be9d-c304be1d7e55,POINT (-7909637.0669 5203107.811099999),13312
5789,30c4db15-a73e-4c6d-89fd-db5c9f08614c,POINT (-7920743.2556 5200768.339900002),23103
5790,e650a1d5-94b9-434d-a989-0e30e104be28,POINT (-7920785.4166 5200715.097000003),23103
5791,d6da614c-677a-46be-ad55-7a65849b6a37,POINT (-7920946.7975 5200525.9004999995),23573
5792,ec731bf4-9552-44c1-9033-43ef12494eec,POINT (-7920974.7896 5200490.125299998),23573
5793,305b6b92-54e2-46bd-bf20-57e59fd26a96,POINT (-7920932.5252 5200482.983099997),23252
5794,4131d1cf-ea72-4daa-bb64-93a79b689f46,POINT (-7921111.1763 5200296.613799997),23477
5795,49de0864-59e2-4ae8-87fd-b6699c2c7129,POINT (-7921007.1667 5200345.085900001),7680
5796,8b31f879-810d-4527-b661-1f879b0c7995,POINT (-7921130.7521 5200265.996100001),23477
5797,3eb8ba0a-b825-4374-818d-044180a0a581,POINT (-7921272.2962 5200047.9375),23080
5798,9cbe72a2-d39a-42d4-afe8-b65683bc6112,POINT (-7921289.061 5200033.825900003),23080
5799,ff4aaef2-13f1-406b-9bb3-51c15424702e,POINT (-7909269.5068 5203116.099799998),20064
5800,d856d507-924b-42bd-a4da-3f32672b75aa,POINT (-7921426.6959 5199887.3320999965),23426
5801,d2a5cae8-1e8a-403a-983a-b24cde530a30,POINT (-7921375.4961 5199990.4846),23456
5802,5e2be772-a8dc-4c1e-b53b-bfd191db8cec,POINT (-7921449.2833 5199904.181699999),23456
5803,5104cb27-4496-4da1-9ef6-1645080a3c76,POINT (-7921523.7151 5199785.316500001),23745
5804,05542d12-2af0-4aee-92f1-d4e6b364ce89,POINT (-7921447.8753 5199586.4265),21160
5805,8182e55d-c769-43a0-a3c0-31d907e6a13a,POINT (-7921405.746200002 5199579.898800001),8228
5806,a5ad238d-571e-4e10-b485-6d68df67812a,POINT (-7921388.6897 5199560.900399998),8228
5807,dd55da15-5a83-41a1-890f-51652de5032d,POINT (-7921370.168299998 5199541.479800001),8228
5808,fdaa89f9-1521-4316-b308-b13fef1d3d63,POINT (-7921349.5568 5199514.703100003),8228
5809,ded8080d-9f84-4d84-a04f-cf4c32e23ded,POINT (-7921479.7178 5199560.6598000005),21160
5810,eb4c50d3-ac0b-4e3d-af78-8d57421437fe,POINT (-7921361.0976 5199556.059500001),8154
5811,598c67b9-da48-4539-ba0c-510974961f56,POINT (-7921101.4826 5199852.3347999975),8155
5812,c23c9313-d384-4899-9266-899f93cc3063,POINT (-7920865.7048 5200183.057599999),7207
5813,06907f39-9744-46b7-9b76-6b9db6497591,POINT (-7920843.320699998 5200159.051100001),7207
5814,3f88fb1f-13ab-4327-aa94-fc3e96b040d5,POINT (-7920841.0714 5200145.511600003),7207
5815,2663c127-5c93-42f5-abbf-3d5c2ad2f9c2,POINT (-7920655.0921 5199967.438500002),7690
5816,c048a59d-4595-4b05-b3ab-4635dc2e2e03,POINT (-7920582.638 5199885.372199997),7690
5817,1d69b1ec-8f90-4489-8d13-a4fdb5aa6025,POINT (-7920555.451199998 5199850.625699997),16885
5818,61364e45-34f5-488e-bb3e-0a597ab77fce,POINT (-7920544.202 5199838.3957),16885
5819,43386b3a-6d8a-4c6a-a4f8-a156b389fca3,POINT (-7920613.837 5200126.448200002),23976
5820,5b4808cd-0d5a-4e90-8988-8769c9f13ad3,POINT (-7920617.2956 5200108.763599999),23977
5821,1cd9fb43-7ba4-410c-8459-385184171686,POINT (-7920624.112400002 5200103.117700003),23977
5822,2897c51d-cabf-4685-95fa-d4a889f2a757,POINT (-7920631.3025 5200095.671400003),23977
5823,68e5ad4b-d889-4424-9967-003250fe8ab0,POINT (-7920569.1894 5200110.410899997),23977
5824,256712c0-6fec-4d51-9163-25af764b7585,POINT (-7920555.8979 5200097.0336000025),23977
5825,e5ea81ca-2d17-41b7-97bc-29b374971770,POINT (-7920529.07 5200069.708400004),7710
5826,8884193f-f42b-43d4-a7a7-1bee2deeb4eb,POINT (-7920472.787799998 5200006.078599997),24071
5827,6f3a58b7-8e25-448d-8a82-06f68d40a1b1,POINT (-7920450.1177 5199980.4626),24074
5828,e92e49fe-6eb1-4e8d-b70d-610d62247387,POINT (-7920623.897500002 5200142.769100003),23976
5829,65da7302-734b-4912-aeff-b693dcb9629a,POINT (-7920633.2244 5200221.462899998),23976
5830,c5458774-d708-42fb-923a-ddd4afa29e03,POINT (-7920626.960000002 5200227.3473000005),23976
5831,5b3069a9-1a4d-44b5-85d9-a601a555c1dd,POINT (-7920615.9586 5200230.887699999),23976
5832,68bae929-b18e-483c-ad8f-78b0cca4bc59,POINT (-7920619.7568 5200261.016000003),23976
5833,a66ac7b6-9879-4dab-aa88-436dc4d66404,POINT (-7920583.6081 5200312.686099999),7710
5834,4a2a0636-6762-466e-bb93-b84a5987e00d,POINT (-7920587.809 5200395.709200002),7710
5835,7a965572-647e-4946-ad3b-dd43cbefd2b5,POINT (-7920602.0658 5200306.687399998),23976
5836,3d6fd051-da59-4bc3-96c6-df387eaf8ad8,POINT (-7920590.2811 5200341.8945999965),7710
5837,abf460ef-4487-4e16-8e60-ee85936493a4,POINT (-7920545.3464 5200371.654799998),7710
5838,8fc31952-f5f2-4159-bd3b-f642103a6c61,POINT (-7920522.285 5200357.868199997),7710
5839,763d001d-155d-4957-a8ee-a7898043bc76,POINT (-7920608.9195 5200633.958999999),23750
5840,0cf6e190-9c08-4058-903c-f7d80bb519b8,POINT (-7920101.7284 5200797.860100001),23135
5841,189c56bc-5486-462b-acd2-9b7415b6d352,POINT (-7920147.122 5200814.0858),23135
5842,acd32f85-823e-466f-9a18-3e85a70ae628,POINT (-7920224.2504 5200880.435599998),23135
5843,353874f0-1f9b-4c7e-b9a3-c72300cce8ce,POINT (-7920246.4696 5200907.502899997),23135
5844,2b3b9b79-0ff4-4549-92e8-f7d10b64257c,POINT (-7920268.6642 5200948.980599999),23135
5845,072de1bf-c8ff-444b-b428-c2d8579f21d3,POINT (-7920292.9254 5200990.882200003),23135
5846,aa5f6bbd-debe-43ab-a31a-cb441c44367a,POINT (-7920313.6408 5201042.429399997),23135
5847,af439f8a-d0e5-474e-b9eb-eefd432e6838,POINT (-7920339.6624 5201085.9956),23135
5848,d92f8e94-d834-4265-a801-336434c4d32e,POINT (-7909988.6664 5203997.135499999),1999
5849,67499d1c-f430-44b6-92d4-dc9a7523c2ce,POINT (-7909996.2467 5204011.067299999),1999
5850,430eeaba-ff61-488d-a107-23a8123c453b,POINT (-7910633.1473 5203722.692299999),19044
5851,0a3997d6-77cb-4625-8217-6edbe3364c56,POINT (-7922288.3727 5202489.885499999),23039
5852,d4dd4c35-1138-4712-affb-7742ffa28f53,POINT (-7922319.8088 5202667.267700002),8572
5853,f60830fd-9a03-4971-bab1-f4a1db6c9ad3,POINT (-7922324.1383 5202669.8336),8572
5854,567485bd-e181-4db6-8c42-f47fb8709dfa,POINT (-7922389.4811 5202675.382399999),8572
5855,61c47ef9-b0c3-4c88-a1bd-2e49c2039ae9,POINT (-7922496.7931 5202620.762500003),8970
5856,21a979e1-af83-4198-b45e-27a5cbca8072,POINT (-7922506.236 5202622.618600003),8970
5857,4f54d2e4-e948-43cb-936d-3b0d8830a301,POINT (-7922598.7744 5202612.835600004),8870
